#DataThief /Users/beatrice/repos/projects/communities_modelSd/scripts/exp-datathief/test_thief.png Friday 21-Jan-2022 12:21:02 PM
0.0966, 0.9923
0.0983, 0.9923
0.1, 0.9923
0.1017, 0.9923
0.1034, 0.9923
0.1051, 0.9923
0.1068, 0.9923
0.1085, 0.9923
0.1102, 0.9923
0.1118, 0.9923
0.1136, 0.9923
0.1153, 0.9917
0.117, 0.9917
0.1188, 0.9917
0.1205, 0.9917
0.1222, 0.9917
0.1239, 0.9917
0.1256, 0.9916
0.1273, 0.9916
0.129, 0.9916
0.1307, 0.9916
0.1324, 0.9916
0.1341, 0.9916
0.1358, 0.9916
0.1375, 0.9916
0.1392, 0.991
0.1409, 0.991
0.1426, 0.991
0.1443, 0.991
0.146, 0.991
0.1477, 0.991
0.1494, 0.991
0.1511, 0.991
0.1528, 0.991
0.1545, 0.9909
0.1562, 0.9909
0.158, 0.9909
0.1597, 0.9909
0.1614, 0.9909
0.1631, 0.9903
0.1648, 0.9903
0.1665, 0.9903
0.1682, 0.9903
0.1699, 0.9903
0.1716, 0.9903
0.1733, 0.9903
0.175, 0.9903
0.1767, 0.9903
0.1784, 0.9903
0.1801, 0.9903
0.1818, 0.9903
0.1835, 0.9896
0.1852, 0.9896
0.1869, 0.9896
0.1886, 0.9896
0.1903, 0.9896
0.192, 0.9896
0.1937, 0.9896
0.1955, 0.9896
0.1972, 0.9896
0.1989, 0.9896
0.2006, 0.9896
0.2023, 0.9896
0.204, 0.9896
0.2057, 0.9896
0.2074, 0.9896
0.2091, 0.9889
0.2107, 0.9889
0.2125, 0.9889
0.2142, 0.9889
0.2159, 0.9889
0.2176, 0.9889
0.2193, 0.9889
0.221, 0.9889
0.2227, 0.9889
0.2244, 0.9889
0.2261, 0.9889
0.2278, 0.9889
0.2295, 0.9889
0.2313, 0.9882
0.233, 0.9882
0.2347, 0.9882
0.2364, 0.9882
0.2381, 0.9882
0.2398, 0.9882
0.2415, 0.9882
0.2432, 0.9882
0.2449, 0.9882
0.2466, 0.9882
0.2483, 0.9882
0.25, 0.9882
0.2517, 0.9875
0.2534, 0.9875
0.2551, 0.9875
0.2568, 0.9875
0.2585, 0.9875
0.2602, 0.9875
0.2619, 0.9875
0.2636, 0.9875
0.2652, 0.9875
0.267, 0.9875
0.2687, 0.9875
0.2705, 0.9875
0.2722, 0.9875
0.2739, 0.9875
0.2756, 0.9875
0.2772, 0.9868
0.279, 0.9868
0.2807, 0.9868
0.2824, 0.9868
0.2841, 0.9868
0.2858, 0.9868
0.2875, 0.9868
0.2892, 0.9868
0.2909, 0.9868
0.2926, 0.9868
0.2943, 0.9868
0.296, 0.9862
0.2977, 0.9862
0.2993, 0.9862
0.3011, 0.9862
0.3028, 0.9862
0.3045, 0.9862
0.3063, 0.9862
0.308, 0.9862
0.3096, 0.9855
0.3114, 0.9855
0.3131, 0.9855
0.3148, 0.9855
0.3165, 0.9849
0.3182, 0.9849
0.3199, 0.9849
0.3216, 0.9848
0.3233, 0.9842
0.325, 0.9842
0.3267, 0.9842
0.3284, 0.9842
0.3301, 0.9836
0.3317, 0.9835
0.3335, 0.9835
0.3352, 0.9835
0.3369, 0.9828
0.3386, 0.9828
0.3403, 0.9828
0.342, 0.9828
0.3437, 0.9822
0.3455, 0.9822
0.3472, 0.9822
0.3489, 0.9822
0.3506, 0.9816
0.3523, 0.9816
0.354, 0.9816
0.3557, 0.9816
0.3574, 0.9809
0.3591, 0.9809
0.3608, 0.9809
0.3625, 0.9809
0.3642, 0.9803
0.3659, 0.9803
0.3676, 0.9803
0.3693, 0.9803
0.371, 0.9796
0.3727, 0.9796
0.3744, 0.9796
0.3761, 0.9796
0.3778, 0.979
0.3795, 0.979
0.3813, 0.979
0.383, 0.979
0.3847, 0.9783
0.3864, 0.9783
0.3881, 0.9783
0.3898, 0.9783
0.3915, 0.9777
0.3932, 0.9777
0.3949, 0.9777
0.3966, 0.9777
0.3982, 0.9769
0.4, 0.9769
0.4017, 0.9769
0.4034, 0.9769
0.4051, 0.9764
0.4068, 0.9764
0.4085, 0.9764
0.4102, 0.9764
0.4119, 0.9757
0.4136, 0.9757
0.4153, 0.9757
0.417, 0.9757
0.4188, 0.975
0.4205, 0.975
0.4222, 0.975
0.4239, 0.975
0.4256, 0.9744
0.4273, 0.9744
0.429, 0.9744
0.4307, 0.9744
0.4324, 0.9738
0.4341, 0.9738
0.4358, 0.9738
0.4375, 0.9738
0.4392, 0.9731
0.4409, 0.9731
0.4426, 0.9731
0.4443, 0.9731
0.446, 0.9725
0.4477, 0.9725
0.4494, 0.9724
0.4511, 0.9724
0.4527, 0.9718
0.4545, 0.9718
0.4562, 0.9718
0.458, 0.9718
0.4597, 0.971
0.4614, 0.971
0.4631, 0.971
0.4647, 0.971
0.4665, 0.9705
0.4682, 0.9705
0.4699, 0.9705
0.4716, 0.9705
0.4733, 0.9698
0.475, 0.9698
0.4767, 0.9698
0.4784, 0.9698
0.4801, 0.9691
0.4818, 0.9691
0.4835, 0.9691
0.4852, 0.9691
0.4868, 0.9685
0.4886, 0.9685
0.4903, 0.9685
0.492, 0.9685
0.4938, 0.9679
0.4955, 0.9679
0.4971, 0.9672
0.4989, 0.9672
0.5006, 0.9672
0.5023, 0.9672
0.504, 0.9672
0.5057, 0.9672
0.5057, 0.9666
0.5074, 0.9666
0.5091, 0.9666
0.5108, 0.9659
0.5125, 0.9659
0.5142, 0.9653
0.5159, 0.9646
0.5175, 0.9646
0.5192, 0.964
0.521, 0.964
0.5227, 0.9634
0.5244, 0.9634
0.5261, 0.9627
0.5278, 0.9627
0.5295, 0.9621
0.5312, 0.9621
0.533, 0.9614
0.5347, 0.9614
0.5364, 0.9607
0.5381, 0.9607
0.5398, 0.9601
0.5415, 0.9601
0.5432, 0.9595
0.5449, 0.9595
0.5466, 0.9588
0.5483, 0.9588
0.55, 0.9582
0.5516, 0.9582
0.5534, 0.9575
0.5551, 0.9569
0.5568, 0.9569
0.5585, 0.9563
0.5602, 0.9563
0.5619, 0.9556
0.5636, 0.9556
0.5653, 0.955
0.567, 0.955
0.5688, 0.9543
0.5705, 0.9543
0.5722, 0.9537
0.5739, 0.9537
0.5756, 0.9529
0.5773, 0.9529
0.579, 0.9524
0.5807, 0.9524
0.5824, 0.9517
0.584, 0.9517
0.5857, 0.951
0.5875, 0.951
0.5892, 0.9504
0.5909, 0.9504
